
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,1.4587887972
0,0,0,0,0,0,0,0,0,0,1,0.4966
0,0,0,0,0,0,0,0,0,0,2,1.46416226166
0,0,0,0,0,0,0,0,0,1,0,0.99372
0,0,0,0,0,0,0,0,0,1,1,0.99591375
0,0,0,0,0,0,0,0,0,1,2,1.39405973125
0,0,0,0,0,0,0,0,0,2,0,1.81804515193
0,0,0,0,0,0,0,0,0,2,1,1.82390354497
0,0,0,0,0,0,0,0,0,2,2,1.81867997414
0,0,0,0,0,0,0,0,1,0,0,1.53599491087
0,0,0,0,0,0,0,0,1,0,1,1.53972128917
0,0,0,0,0,0,0,0,1,0,2,1.53570029391
0,0,0,0,0,0,0,0,1,1,0,1.53748904707
0,0,0,0,0,0,0,0,1,1,1,1.53321805736
0,0,0,0,0,0,0,0,1,1,2,1.53085952973
0,0,0,0,0,0,0,0,1,2,0,1.95259097356
0,0,0,0,0,0,0,0,1,2,1,1.95726499709
0,0,0,0,0,0,0,0,1,2,2,1.95274932855
0,0,0,0,0,0,0,1,0,0,0,1.48226051986
0,0,0,0,0,0,0,1,0,0,1,0.4947675
0,0,0,0,0,0,0,1,0,0,2,1.47450691924
0,0,0,0,0,0,0,1,0,1,0,0.3298
0,0,0,0,0,0,0,1,0,1,1,1.43375597144
0,0,0,0,0,0,0,1,0,1,2,0.995505
0,0,0,0,0,0,0,1,0,2,0,1.57913211823
0,0,0,0,0,0,0,1,0,2,1,1.58165749733
0,0,0,0,0,0,0,1,0,2,2,1.58292520916
0,0,0,0,0,0,0,1,1,0,0,1.49482880921
0,0,0,0,0,0,0,1,1,0,1,1.4924577866
0,0,0,0,0,0,0,1,1,0,2,0.4973775
0,0,0,0,0,0,0,1,1,1,0,1.4719128141
0,0,0,0,0,0,0,1,1,1,1,0.9978
0,0,0,0,0,0,0,1,1,1,2,0.99699
0,0,0,0,0,0,0,1,1,2,0,1.58153687394
0,0,0,0,0,0,0,1,1,2,1,1.5766921192
