
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.107176388889
0,0,0,0,0,0,0,0,0,0,1,0.1983525
0,0,0,0,0,0,0,0,0,0,2,0.49479375
0,0,0,0,0,0,0,0,0,1,0,0.0689714285714
0,0,0,0,0,0,0,0,0,1,1,0.0726528846154
0,0,0,0,0,0,0,0,0,1,2,0.0645955357143
0,0,0,0,0,0,0,0,0,2,0,1.96396247102
0,0,0,0,0,0,0,0,0,2,1,1.96459607618
0,0,0,0,0,0,0,0,0,2,2,1.96429557725
0,0,0,0,0,0,0,0,1,0,0,1.23497176159
0,0,0,0,0,0,0,0,1,0,1,0.9970875
0,0,0,0,0,0,0,0,1,0,2,1.22888255488
0,0,0,0,0,0,0,0,1,1,0,1.1957959673
0,0,0,0,0,0,0,0,1,1,1,0.49930625
0,0,0,0,0,0,0,0,1,1,2,1.21449973895
0,0,0,0,0,0,0,0,1,2,0,1.98928842882
0,0,0,0,0,0,0,0,1,2,1,1.99001049459
0,0,0,0,0,0,0,0,1,2,2,1.99122536845
0,0,0,0,0,0,0,1,0,0,0,0.2465125
0,0,0,0,0,0,0,1,0,0,1,0.1969475
0,0,0,0,0,0,0,1,0,0,2,0.16243125
0,0,0,0,0,0,0,1,0,1,0,0.0872625
0,0,0,0,0,0,0,1,0,1,1,0.0726375
0,0,0,0,0,0,0,1,0,1,2,0.05875
0,0,0,0,0,0,0,1,0,2,0,1.90135785856
0,0,0,0,0,0,0,1,0,2,1,1.8993701855
0,0,0,0,0,0,0,1,0,2,2,1.89861623252
0,0,0,0,0,0,0,1,1,0,0,0.9910125
0,0,0,0,0,0,0,1,1,0,1,1.19768544091
0,0,0,0,0,0,0,1,1,0,2,1.20505740496
0,0,0,0,0,0,0,1,1,1,0,0.1938575
0,0,0,0,0,0,0,1,1,1,1,0.1958825
0,0,0,0,0,0,0,1,1,1,2,0.196365
0,0,0,0,0,0,0,1,1,2,0,1.95350681294
0,0,0,0,0,0,0,1,1,2,1,1.95264509263
0,0,0,0,0,0,0,1,1,2,2,1.95244963668
0,0,0,0,0,0,1,0,0,0,0,0.998792857143
0,0,0,0,0,0,1,0,0,0,1,0.329067857143
0,0,0,0,0,0,1,0,0,0,2,0.164291071429
0,0,0,0,0,0,1,0,0,1,0,0.139570408163
0,0,0,0,0,0,1,0,0,1,1,0.160895238095
0,0,0,0,0,0,1,0,0,1,2,0.105699206349
0,0,0,0,0,0,1,0,0,2,0,1.77763985737
0,0,0,0,0,0,1,0,0,2,1,1.76178421677
0,0,0,0,0,0,1,0,0,2,2,1.73908022216
