
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.0112063802083
0,0,0,0,0,0,0,0,0,0,1,0.0110400390625
0,0,0,0,0,0,0,0,0,0,2,0.0111448567708
0,0,0,0,0,0,0,0,0,1,0,0.0103131510417
0,0,0,0,0,0,0,0,0,1,1,0.0100944010417
0,0,0,0,0,0,0,0,0,1,2,0.0100625
0,0,0,0,0,0,0,0,0,2,0,0.00997591145833
0,0,0,0,0,0,0,0,0,2,1,0.0101787109375
0,0,0,0,0,0,0,0,0,2,2,0.00979817708333
0,0,0,0,0,0,0,0,1,0,0,0.0231548132184
0,0,0,0,0,0,0,0,1,0,1,0.0228545138889
0,0,0,0,0,0,0,0,1,0,2,0.0257044753086
0,0,0,0,0,0,0,0,1,1,0,0.0149137369792
0,0,0,0,0,0,0,0,1,1,1,0.0145263671875
0,0,0,0,0,0,0,0,1,1,2,0.0150026041667
0,0,0,0,0,0,0,0,1,2,0,0.015334375
0,0,0,0,0,0,0,0,1,2,1,0.0170649305556
0,0,0,0,0,0,0,0,1,2,2,0.022421875
0,0,0,0,0,0,0,1,0,0,0,0.011123046875
0,0,0,0,0,0,0,1,0,0,1,0.0108515625
0,0,0,0,0,0,0,1,0,0,2,0.01118359375
0,0,0,0,0,0,0,1,0,1,0,0.00967578125
0,0,0,0,0,0,0,1,0,1,1,0.009791015625
0,0,0,0,0,0,0,1,0,1,2,0.009376953125
0,0,0,0,0,0,0,1,0,2,0,0.0092421875
0,0,0,0,0,0,0,1,0,2,1,0.00949609375
0,0,0,0,0,0,0,1,0,2,2,0.0093203125
0,0,0,0,0,0,0,1,1,0,0,0.012822265625
0,0,0,0,0,0,0,1,1,0,1,0.012609375
0,0,0,0,0,0,0,1,1,0,2,0.011783203125
0,0,0,0,0,0,0,1,1,1,0,0.01034765625
0,0,0,0,0,0,0,1,1,1,1,0.01068359375
0,0,0,0,0,0,0,1,1,1,2,0.010185546875
0,0,0,0,0,0,0,1,1,2,0,0.01070703125
0,0,0,0,0,0,0,1,1,2,1,0.010802734375
0,0,0,0,0,0,0,1,1,2,2,0.010619140625
0,0,0,0,0,0,1,0,0,0,0,1.54600345948
0,0,0,0,0,0,1,0,0,0,1,1.5308413809
0,0,0,0,0,0,1,0,0,0,2,1.53205767793
0,0,0,0,0,0,1,0,0,1,0,1.52454709254
0,0,0,0,0,0,1,0,0,1,1,1.4644052064
0,0,0,0,0,0,1,0,0,1,2,1.4156308992
