
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.00583515625
0,0,0,0,0,0,0,0,0,0,1,0.005878125
0,0,0,0,0,0,0,0,0,0,2,0.00592890625
0,0,0,0,0,0,0,0,0,1,0,0.0051703125
0,0,0,0,0,0,0,0,0,1,1,0.0051703125
0,0,0,0,0,0,0,0,0,1,2,0.00518984375
0,0,0,0,0,0,0,0,0,2,0,0.01238515625
0,0,0,0,0,0,0,0,0,2,1,0.01201015625
0,0,0,0,0,0,0,0,0,2,2,0.0121078125
0,0,0,0,0,0,0,0,1,0,0,0.00802265625
0,0,0,0,0,0,0,0,1,0,1,0.00776875
0,0,0,0,0,0,0,0,1,0,2,0.00763125
0,0,0,0,0,0,0,0,1,1,0,0.00525078125
0,0,0,0,0,0,0,0,1,1,1,0.00503828125
0,0,0,0,0,0,0,0,1,1,2,0.005103125
0,0,0,0,0,0,0,0,1,2,0,1.45871223531
0,0,0,0,0,0,0,0,1,2,1,1.50869988404
0,0,0,0,0,0,0,0,1,2,2,1.50043073379
0,0,0,0,0,0,0,1,0,0,0,0.0058296875
0,0,0,0,0,0,0,1,0,0,1,0.0058953125
0,0,0,0,0,0,0,1,0,0,2,0.00593203125
0,0,0,0,0,0,0,1,0,1,0,0.00545
0,0,0,0,0,0,0,1,0,1,1,0.00541640625
0,0,0,0,0,0,0,1,0,1,2,0.00545859375
0,0,0,0,0,0,0,1,0,2,0,0.00732578125
0,0,0,0,0,0,0,1,0,2,1,0.00741796875
0,0,0,0,0,0,0,1,0,2,2,0.007328125
0,0,0,0,0,0,0,1,1,0,0,0.0065125
0,0,0,0,0,0,0,1,1,0,1,0.0064609375
0,0,0,0,0,0,0,1,1,0,2,0.0064265625
0,0,0,0,0,0,0,1,1,1,0,0.00581171875
0,0,0,0,0,0,0,1,1,1,1,0.005821875
0,0,0,0,0,0,0,1,1,1,2,0.0058890625
0,0,0,0,0,0,0,1,1,2,0,0.00814296875
0,0,0,0,0,0,0,1,1,2,1,0.00804140625
0,0,0,0,0,0,0,1,1,2,2,0.00810234375
0,0,0,0,0,0,1,0,0,0,0,0.00363880208333
0,0,0,0,0,0,1,0,0,0,1,0.00370130208333
0,0,0,0,0,0,1,0,0,0,2,0.00357786458333
0,0,0,0,0,0,1,0,0,1,0,0.00286770833333
0,0,0,0,0,0,1,0,0,1,1,0.00286458333333
0,0,0,0,0,0,1,0,0,1,2,0.00284270833333
0,0,0,0,0,0,1,0,0,2,0,0.00441223958333
0,0,0,0,0,0,1,0,0,2,1,0.00448645833333
0,0,0,0,0,0,1,0,0,2,2,0.00459661458333
0,0,0,0,0,0,1,0,1,0,0,0.00628880208333
0,0,0,0,0,0,1,0,1,0,1,0.00610520833333
0,0,0,0,0,0,1,0,1,0,2,0.00624114583333
0,0,0,0,0,0,1,0,1,1,0,0.00441927083333
0,0,0,0,0,0,1,0,1,1,1,0.00430208333333
0,0,0,0,0,0,1,0,1,1,2,0.00446848958333
0,0,0,0,0,0,1,0,1,2,0,0.00848645833333
0,0,0,0,0,0,1,0,1,2,1,0.00843645833333
0,0,0,0,0,0,1,0,1,2,2,0.00862786458333
0,0,0,0,0,0,1,1,0,0,0,0.00352239583333
0,0,0,0,0,0,1,1,0,0,1,0.00355911458333
0,0,0,0,0,0,1,1,0,0,2,0.00352083333333
0,0,0,0,0,0,1,1,0,1,0,0.00292083333333
0,0,0,0,0,0,1,1,0,1,1,0.00288333333333
0,0,0,0,0,0,1,1,0,1,2,0.00290364583333
0,0,0,0,0,0,1,1,0,2,0,0.00425833333333
0,0,0,0,0,0,1,1,0,2,1,0.00425833333333
0,0,0,0,0,0,1,1,0,2,2,0.00438958333333
0,0,0,0,0,0,1,1,1,0,0,0.00430677083333
0,0,0,0,0,0,1,1,1,0,1,0.00431302083333
0,0,0,0,0,0,1,1,1,0,2,0.00432864583333
0,0,0,0,0,0,1,1,1,1,0,0.00338958333333
0,0,0,0,0,0,1,1,1,1,1,0.00342083333333
0,0,0,0,0,0,1,1,1,1,2,0.00343411458333
0,0,0,0,0,0,1,1,1,2,0,0.00546536458333
0,0,0,0,0,0,1,1,1,2,1,0.00560755208333
0,0,0,0,0,0,1,1,1,2,2,0.00541692708333
0,0,0,0,0,1,0,0,0,0,0,1.97711344054
0,0,0,0,0,1,0,0,0,0,1,1.97688412658
0,0,0,0,0,1,0,0,0,0,2,1.97716171112
0,0,0,0,0,1,0,0,0,1,0,1.9680242234
0,0,0,0,0,1,0,0,0,1,1,1.9670563779
0,0,0,0,0,1,0,0,0,1,2,1.96956168574
0,0,0,0,0,1,0,0,0,2,0,1.97182650924
0,0,0,0,0,1,0,0,0,2,1,1.97313483405
0,0,0,0,0,1,0,0,0,2,2,1.96849537448
0,0,0,0,0,1,0,0,1,0,0,1.9814713306
0,0,0,0,0,1,0,0,1,0,1,1.99357379796
0,0,0,0,0,1,0,0,1,0,2,1.99232447619
0,0,0,0,0,1,0,0,1,1,0,1.97480111261
0,0,0,0,0,1,0,0,1,1,1,1.98996490287
0,0,0,0,0,1,0,0,1,1,2,1.98741883505
0,0,0,0,0,1,0,0,1,2,0,1.96851861476
0,0,0,0,0,1,0,0,1,2,1,1.95394581221
0,0,0,0,0,1,0,0,1,2,2,1.95627937368
0,0,0,0,0,1,0,1,0,0,0,1.98928541961
0,0,0,0,0,1,0,1,0,0,1,1.99067566126
0,0,0,0,0,1,0,1,0,0,2,1.99088949148
0,0,0,0,0,1,0,1,0,1,0,1.98551960681
0,0,0,0,0,1,0,1,0,1,1,1.98720015364
0,0,0,0,0,1,0,1,0,1,2,1.98289205372
0,0,0,0,0,1,0,1,0,2,0,1.99213553031
0,0,0,0,0,1,0,1,0,2,1,1.98797858486
0,0,0,0,0,1,0,1,0,2,2,1.99273945485
0,0,0,0,0,1,0,1,1,0,0,1.98736645438
0,0,0,0,0,1,0,1,1,0,1,1.99751940091
