
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.0155296875
0,0,0,0,0,0,0,0,0,0,1,0.0151046875
0,0,0,0,0,0,0,0,0,0,2,0.0153234375
0,0,0,0,0,0,0,0,0,1,0,0.013021875
0,0,0,0,0,0,0,0,0,1,1,0.0127625
0,0,0,0,0,0,0,0,0,1,2,0.01264375
0,0,0,0,0,0,0,0,0,2,0,0.0128265625
0,0,0,0,0,0,0,0,0,2,1,0.0127015625
0,0,0,0,0,0,0,0,0,2,2,0.012871875
0,0,0,0,0,0,0,0,1,0,0,0.0193390625
0,0,0,0,0,0,0,0,1,0,1,0.0192140625
0,0,0,0,0,0,0,0,1,0,2,0.0191421875
0,0,0,0,0,0,0,0,1,1,0,0.013778125
0,0,0,0,0,0,0,0,1,1,1,0.0142296875
0,0,0,0,0,0,0,0,1,1,2,0.01410625
0,0,0,0,0,0,0,0,1,2,0,0.014328125
0,0,0,0,0,0,0,0,1,2,1,0.01510625
0,0,0,0,0,0,0,0,1,2,2,0.014509375
0,0,0,0,0,0,0,1,0,0,0,0.0168921875
0,0,0,0,0,0,0,1,0,0,1,0.016828125
0,0,0,0,0,0,0,1,0,0,2,0.0168234375
0,0,0,0,0,0,0,1,0,1,0,0.0147671875
0,0,0,0,0,0,0,1,0,1,1,0.014865625
0,0,0,0,0,0,0,1,0,1,2,0.014990625
0,0,0,0,0,0,0,1,0,2,0,0.014803125
0,0,0,0,0,0,0,1,0,2,1,0.0148578125
0,0,0,0,0,0,0,1,0,2,2,0.014959375
0,0,0,0,0,0,0,1,1,0,0,0.0179265625
0,0,0,0,0,0,0,1,1,0,1,0.0185015625
0,0,0,0,0,0,0,1,1,0,2,0.0180171875
0,0,0,0,0,0,0,1,1,1,0,0.0155796875
0,0,0,0,0,0,0,1,1,1,1,0.0156515625
0,0,0,0,0,0,0,1,1,1,2,0.0156078125
0,0,0,0,0,0,0,1,1,2,0,0.0158421875
0,0,0,0,0,0,0,1,1,2,1,0.01605
0,0,0,0,0,0,0,1,1,2,2,0.0160671875
0,0,0,0,0,0,1,0,0,0,0,0.0185515625
0,0,0,0,0,0,1,0,0,0,1,0.018015625
0,0,0,0,0,0,1,0,0,0,2,0.01925
0,0,0,0,0,0,1,0,0,1,0,0.0139484375
0,0,0,0,0,0,1,0,0,1,1,0.0135484375
0,0,0,0,0,0,1,0,0,1,2,0.0136453125
0,0,0,0,0,0,1,0,0,2,0,0.0141203125
0,0,0,0,0,0,1,0,0,2,1,0.0135953125
0,0,0,0,0,0,1,0,0,2,2,0.0138359375
0,0,0,0,0,0,1,0,1,0,0,0.0315555555556
0,0,0,0,0,0,1,0,1,0,1,0.0350305
0,0,0,0,0,0,1,0,1,0,2,0.0307803571429
