
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.306458333333
0,0,0,0,0,0,0,0,0,0,1,0.319133333333
0,0,0,0,0,0,0,0,0,0,2,0.181645
0,0,0,0,0,0,0,0,0,1,0,0.47239375
0,0,0,0,0,0,0,0,0,1,1,0.125235714286
0,0,0,0,0,0,0,0,0,1,2,0.123375
0,0,0,0,0,0,0,0,0,2,0,1.98054714646
0,0,0,0,0,0,0,0,0,2,1,1.97869808859
0,0,0,0,0,0,0,0,0,2,2,1.98110917255
0,0,0,0,0,0,0,0,1,0,0,1.80870393398
0,0,0,0,0,0,0,0,1,0,1,0.1812425
0,0,0,0,0,0,0,0,1,0,2,0.48085
0,0,0,0,0,0,0,0,1,1,0,0.306575
0,0,0,0,0,0,0,0,1,1,1,0.1002578125
0,0,0,0,0,0,0,0,1,1,2,0.15245
0,0,0,0,0,0,0,0,1,2,0,1.99411910189
0,0,0,0,0,0,0,0,1,2,1,1.9945437323
0,0,0,0,0,0,0,0,1,2,2,1.99484130633
0,0,0,0,0,0,0,1,0,0,0,0.973475
0,0,0,0,0,0,0,1,0,0,1,0.133732142857
0,0,0,0,0,0,0,1,0,0,2,0.176695
0,0,0,0,0,0,0,1,0,1,0,0.97275
0,0,0,0,0,0,0,1,0,1,1,0.126585714286
0,0,0,0,0,0,0,1,0,1,2,0.238415625
0,0,0,0,0,0,0,1,0,2,0,1.85120891438
0,0,0,0,0,0,0,1,0,2,1,1.82678266041
0,0,0,0,0,0,0,1,0,2,2,1.84339261595
0,0,0,0,0,0,0,1,1,0,0,0.22401875
0,0,0,0,0,0,0,1,1,0,1,0.1860525
0,0,0,0,0,0,0,1,1,0,2,0.236328125
0,0,0,0,0,0,0,1,1,1,0,0.306245833333
0,0,0,0,0,0,0,1,1,1,1,0.149333333333
0,0,0,0,0,0,0,1,1,1,2,0.1784025
0,0,0,0,0,0,0,1,1,2,0,1.95842633654
0,0,0,0,0,0,0,1,1,2,1,1.95584851659
0,0,0,0,0,0,0,1,1,2,2,1.94972986352
0,0,0,0,0,0,1,0,0,0,0,0.971967857143
0,0,0,0,0,0,1,0,0,0,1,0.123377806122
0,0,0,0,0,0,1,0,0,0,2,0.0823142857143
0,0,0,0,0,0,1,0,0,1,0,0.471315178571
0,0,0,0,0,0,1,0,0,1,1,0.141830654762
0,0,0,0,0,0,1,0,0,1,2,0.124252295918
0,0,0,0,0,0,1,0,0,2,0,1.83925750786
0,0,0,0,0,0,1,0,0,2,1,1.84837665377
0,0,0,0,0,0,1,0,0,2,2,1.84910839247
0,0,0,0,0,0,1,0,1,0,0,0.174223571429
0,0,0,0,0,0,1,0,1,0,1,0.121555102041
0,0,0,0,0,0,1,0,1,0,2,0.473728571429
0,0,0,0,0,0,1,0,1,1,0,0.222470089286
0,0,0,0,0,0,1,0,1,1,1,0.317726785714
0,0,0,0,0,0,1,0,1,1,2,0.104371205357
0,0,0,0,0,0,1,0,1,2,0,1.85161866543
0,0,0,0,0,0,1,0,1,2,1,1.89861590112
0,0,0,0,0,0,1,0,1,2,2,1.85256376373
0,0,0,0,0,0,1,1,0,0,0,1.86826498465
0,0,0,0,0,0,1,1,0,0,1,0.0750862012987
0,0,0,0,0,0,1,1,0,0,2,0.183505357143
0,0,0,0,0,0,1,1,0,1,0,1.82879715391
0,0,0,0,0,0,1,1,0,1,1,0.108381919643
0,0,0,0,0,0,1,1,0,1,2,0.0892656746032
0,0,0,0,0,0,1,1,0,2,0,1.84099884464
0,0,0,0,0,0,1,1,0,2,1,1.85336282972
0,0,0,0,0,0,1,1,0,2,2,1.88757209423
0,0,0,0,0,0,1,1,1,0,0,0.172166071429
0,0,0,0,0,0,1,1,1,0,1,0.181142857143
0,0,0,0,0,0,1,1,1,0,2,0.123332142857
0,0,0,0,0,0,1,1,1,1,0,0.471496428571
0,0,0,0,0,0,1,1,1,1,1,0.121956377551
0,0,0,0,0,0,1,1,1,1,2,0.125620918367
0,0,0,0,0,0,1,1,1,2,0,1.84810197021
0,0,0,0,0,0,1,1,1,2,1,1.85709383431
0,0,0,0,0,0,1,1,1,2,2,1.8394800493
