
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.0226534423828
0,0,0,0,0,0,0,0,0,0,1,0.0224560546875
0,0,0,0,0,0,0,0,0,0,2,0.0222729492188
0,0,0,0,0,0,0,0,0,1,0,0.0199987792969
0,0,0,0,0,0,0,0,0,1,1,0.0198021240234
0,0,0,0,0,0,0,0,0,1,2,0.0205125732422
0,0,0,0,0,0,0,0,0,2,0,1.91643306837
0,0,0,0,0,0,0,0,0,2,1,1.91335994488
0,0,0,0,0,0,0,0,0,2,2,1.91871145465
0,0,0,0,0,0,0,0,1,0,0,0.997670845058
0,0,0,0,0,0,0,0,1,0,1,0.996612970955
0,0,0,0,0,0,0,0,1,0,2,0.985944561994
0,0,0,0,0,0,0,0,1,1,0,1.47815436791
0,0,0,0,0,0,0,0,1,1,1,1.47485030612
0,0,0,0,0,0,0,0,1,1,2,1.46984623015
0,0,0,0,0,0,0,0,1,2,0,1.98428246588
0,0,0,0,0,0,0,0,1,2,1,1.98328922757
0,0,0,0,0,0,0,0,1,2,2,1.98586340843
0,0,0,0,0,0,0,1,0,0,0,0.0233642089844
0,0,0,0,0,0,0,1,0,0,1,0.0235559570313
0,0,0,0,0,0,0,1,0,0,2,0.0232469726562
0,0,0,0,0,0,0,1,0,1,0,0.019509765625
0,0,0,0,0,0,0,1,0,1,1,0.0191399414062
0,0,0,0,0,0,0,1,0,1,2,0.019624609375
0,0,0,0,0,0,0,1,0,2,0,1.82741985168
0,0,0,0,0,0,0,1,0,2,1,1.81931284788
0,0,0,0,0,0,0,1,0,2,2,1.8222971165
0,0,0,0,0,0,0,1,1,0,0,0.0506296875
0,0,0,0,0,0,0,1,1,0,1,0.0599997070313
