
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,1.53599836274
0,0,0,0,0,0,0,0,0,0,1,1.53588750069
0,0,0,0,0,0,0,0,0,0,2,1.53042277799
0,0,0,0,0,0,0,0,0,1,0,1.52259618492
0,0,0,0,0,0,0,0,0,1,1,1.52474272188
0,0,0,0,0,0,0,0,0,1,2,1.524442097
0,0,0,0,0,0,0,0,0,2,0,1.93550817923
0,0,0,0,0,0,0,0,0,2,1,1.9386116031
0,0,0,0,0,0,0,0,0,2,2,1.93506628913
0,0,0,0,0,0,0,0,1,0,0,1.55656038108
0,0,0,0,0,0,0,0,1,0,1,1.55077688647
0,0,0,0,0,0,0,0,1,0,2,1.55354307267
0,0,0,0,0,0,0,0,1,1,0,1.5556114083
0,0,0,0,0,0,0,0,1,1,1,1.5552596179
0,0,0,0,0,0,0,0,1,1,2,1.55555221312
0,0,0,0,0,0,0,0,1,2,0,1.97587509299
0,0,0,0,0,0,0,0,1,2,1,1.98048651179
0,0,0,0,0,0,0,0,1,2,2,1.97442880363
0,0,0,0,0,0,0,1,0,0,0,1.53165210955
0,0,0,0,0,0,0,1,0,0,1,1.53665684391
0,0,0,0,0,0,0,1,0,0,2,1.5342417934
0,0,0,0,0,0,0,1,0,1,0,1.52777068272
0,0,0,0,0,0,0,1,0,1,1,1.52477410649
0,0,0,0,0,0,0,1,0,1,2,1.52102486596
0,0,0,0,0,0,0,1,0,2,0,1.8974409011
0,0,0,0,0,0,0,1,0,2,1,1.89320498768
0,0,0,0,0,0,0,1,0,2,2,1.88878633748
0,0,0,0,0,0,0,1,1,0,0,1.5467417338
0,0,0,0,0,0,0,1,1,0,1,1.54171767617
0,0,0,0,0,0,0,1,1,0,2,1.54490461753
0,0,0,0,0,0,0,1,1,1,0,1.53908223111
0,0,0,0,0,0,0,1,1,1,1,1.53975662847
0,0,0,0,0,0,0,1,1,1,2,1.53660526775
0,0,0,0,0,0,0,1,1,2,0,1.93304523851
0,0,0,0,0,0,0,1,1,2,1,1.93269965129
0,0,0,0,0,0,0,1,1,2,2,1.93314644687
0,0,0,0,0,0,1,0,0,0,0,1.53981359678
0,0,0,0,0,0,1,0,0,0,1,0.99866875
0,0,0,0,0,0,1,0,0,0,2,1.54457376487
0,0,0,0,0,0,1,0,0,1,0,1.5361765177
0,0,0,0,0,0,1,0,0,1,1,1.52785485525
0,0,0,0,0,0,1,0,0,1,2,0.49069765625
0,0,0,0,0,0,1,0,0,2,0,1.63773739114
0,0,0,0,0,0,1,0,0,2,1,1.64752682767
0,0,0,0,0,0,1,0,0,2,2,1.65183976249
0,0,0,0,0,0,1,0,1,0,0,1.55017930909
0,0,0,0,0,0,1,0,1,0,1,1.56942145985
0,0,0,0,0,0,1,0,1,0,2,1.5530795628
0,0,0,0,0,0,1,0,1,1,0,1.55401894081
0,0,0,0,0,0,1,0,1,1,1,1.55166205278
0,0,0,0,0,0,1,0,1,1,2,1.54612606966
0,0,0,0,0,0,1,0,1,2,0,1.74167394534
0,0,0,0,0,0,1,0,1,2,1,1.74144302989
0,0,0,0,0,0,1,0,1,2,2,1.74951982944
0,0,0,0,0,0,1,1,0,0,0,1.54262802685
0,0,0,0,0,0,1,1,0,0,1,1.54179877754
0,0,0,0,0,0,1,1,0,0,2,0.9918828125
0,0,0,0,0,0,1,1,0,1,0,1.54629715753
0,0,0,0,0,0,1,1,0,1,1,1.54393615711
0,0,0,0,0,0,1,1,0,1,2,0.49550390625
0,0,0,0,0,0,1,1,0,2,0,1.72295727367
0,0,0,0,0,0,1,1,0,2,1,1.73531615803
0,0,0,0,0,0,1,1,0,2,2,1.71095067084
0,0,0,0,0,0,1,1,1,0,0,1.54866346862
0,0,0,0,0,0,1,1,1,0,1,1.54750847115
0,0,0,0,0,0,1,1,1,0,2,1.55889842007
0,0,0,0,0,0,1,1,1,1,0,1.54371617344
0,0,0,0,0,0,1,1,1,1,1,1.54345268004
0,0,0,0,0,0,1,1,1,1,2,0.986628125
0,0,0,0,0,0,1,1,1,2,0,1.77462476096
0,0,0,0,0,0,1,1,1,2,1,1.79100943616
0,0,0,0,0,0,1,1,1,2,2,1.77629503019
0,0,0,0,0,1,0,0,0,0,0,1.99556988627
0,0,0,0,0,1,0,0,0,0,1,1.99413601274
0,0,0,0,0,1,0,0,0,0,2,1.99570628312
0,0,0,0,0,1,0,0,0,1,0,1.99585740266
0,0,0,0,0,1,0,0,0,1,1,1.99672694985
0,0,0,0,0,1,0,0,0,1,2,1.9971616445
0,0,0,0,0,1,0,0,0,2,0,1.99854364278
0,0,0,0,0,1,0,0,0,2,1,1.99637923004
0,0,0,0,0,1,0,0,0,2,2,1.9956686485
0,0,0,0,0,1,0,0,1,0,0,1.9825629535
0,0,0,0,0,1,0,0,1,0,1,1.98205213517
0,0,0,0,0,1,0,0,1,0,2,1.98153712272
0,0,0,0,0,1,0,0,1,1,0,1.97908190691
0,0,0,0,0,1,0,0,1,1,1,1.97588707428
0,0,0,0,0,1,0,0,1,1,2,1.97901366142
0,0,0,0,0,1,0,0,1,2,0,1.99230658172
0,0,0,0,0,1,0,0,1,2,1,1.99099258988
0,0,0,0,0,1,0,0,1,2,2,1.99167310858
0,0,0,0,0,1,0,1,0,0,0,1.96940779373
0,0,0,0,0,1,0,1,0,0,1,1.96847750717
0,0,0,0,0,1,0,1,0,0,2,1.96947694819
0,0,0,0,0,1,0,1,0,1,0,1.96362138041
0,0,0,0,0,1,0,1,0,1,1,1.96295475855
0,0,0,0,0,1,0,1,0,1,2,1.9624350708
0,0,0,0,0,1,0,1,0,2,0,1.99613383691
0,0,0,0,0,1,0,1,0,2,1,1.99593888178
0,0,0,0,0,1,0,1,0,2,2,1.99626110691
0,0,0,0,0,1,0,1,1,0,0,1.99451050891
0,0,0,0,0,1,0,1,1,0,1,1.99363730463
0,0,0,0,0,1,0,1,1,0,2,1.99804768882
0,0,0,0,0,1,0,1,1,1,0,1.99593431799
0,0,0,0,0,1,0,1,1,1,1,1.99707304276
0,0,0,0,0,1,0,1,1,1,2,1.99406585399
0,0,0,0,0,1,0,1,1,2,0,1.99730655551
0,0,0,0,0,1,0,1,1,2,1,1.99692131106
0,0,0,0,0,1,0,1,1,2,2,1.99668520308
0,0,0,0,0,1,1,0,0,0,0,1.56717936088
0,0,0,0,0,1,1,0,0,0,1,1.57432390789
0,0,0,0,0,1,1,0,0,0,2,1.56774722495
0,0,0,0,0,1,1,0,0,1,0,1.56015947054
0,0,0,0,0,1,1,0,0,1,1,1.56185639568
0,0,0,0,0,1,1,0,0,1,2,1.56174042369
0,0,0,0,0,1,1,0,0,2,0,1.84443407656
0,0,0,0,0,1,1,0,0,2,1,1.8447957023
0,0,0,0,0,1,1,0,0,2,2,1.84528090705
0,0,0,0,0,1,1,0,1,0,0,1.63216356593
0,0,0,0,0,1,1,0,1,0,1,1.62097311339
0,0,0,0,0,1,1,0,1,0,2,1.62421625168
0,0,0,0,0,1,1,0,1,1,0,1.5883330481
0,0,0,0,0,1,1,0,1,1,1,1.58358336705
0,0,0,0,0,1,1,0,1,1,2,1.58556162708
0,0,0,0,0,1,1,0,1,2,0,1.95947573078
0,0,0,0,0,1,1,0,1,2,1,1.96068589722
0,0,0,0,0,1,1,0,1,2,2,1.96959152825
0,0,0,0,0,1,1,1,0,0,0,1.57143149698
0,0,0,0,0,1,1,1,0,0,1,1.56445976461
0,0,0,0,0,1,1,1,0,0,2,1.5672943725
0,0,0,0,0,1,1,1,0,1,0,1.56320501482
0,0,0,0,0,1,1,1,0,1,1,1.56321577686
0,0,0,0,0,1,1,1,0,1,2,1.56737673053
0,0,0,0,0,1,1,1,0,2,0,1.73454180545
0,0,0,0,0,1,1,1,0,2,1,1.74734233318
0,0,0,0,0,1,1,1,0,2,2,1.73699309331
0,0,0,0,0,1,1,1,1,0,0,1.56857615289
0,0,0,0,0,1,1,1,1,0,1,1.56893592404
0,0,0,0,0,1,1,1,1,0,2,1.56743588709
0,0,0,0,0,1,1,1,1,1,0,1.56048128488
0,0,0,0,0,1,1,1,1,1,1,1.56592731048
0,0,0,0,0,1,1,1,1,1,2,1.57653256823
0,0,0,0,0,1,1,1,1,2,0,1.83730193833
0,0,0,0,0,1,1,1,1,2,1,1.82807199603
0,0,0,0,0,1,1,1,1,2,2,1.81636075035
0,0,0,0,1,0,0,0,0,0,0,1.52690884026
0,0,0,0,1,0,0,0,0,0,1,1.5275088501
0,0,0,0,1,0,0,0,0,0,2,1.53028038291
0,0,0,0,1,0,0,0,0,1,0,1.52973080274
0,0,0,0,1,0,0,0,0,1,1,1.52400245683
0,0,0,0,1,0,0,0,0,1,2,1.52623936427
0,0,0,0,1,0,0,0,0,2,0,1.93822522075
0,0,0,0,1,0,0,0,0,2,1,1.94198547059
0,0,0,0,1,0,0,0,0,2,2,1.93906228319
0,0,0,0,1,0,0,0,1,0,0,1.55686155878
0,0,0,0,1,0,0,0,1,0,1,1.56026295002
0,0,0,0,1,0,0,0,1,0,2,1.56502915699
0,0,0,0,1,0,0,0,1,1,0,1.64896434949
0,0,0,0,1,0,0,0,1,1,1,1.65019516724
0,0,0,0,1,0,0,0,1,1,2,1.64071374822
0,0,0,0,1,0,0,0,1,2,0,1.98207061924
0,0,0,0,1,0,0,0,1,2,1,1.98075475098
0,0,0,0,1,0,0,0,1,2,2,1.98224411563
0,0,0,0,1,0,0,1,0,0,0,1.54197767135
0,0,0,0,1,0,0,1,0,0,1,1.54485013929
0,0,0,0,1,0,0,1,0,0,2,1.54831248426
0,0,0,0,1,0,0,1,0,1,0,1.53631209479
0,0,0,0,1,0,0,1,0,1,1,1.53625534116
0,0,0,0,1,0,0,1,0,1,2,1.5420622966
0,0,0,0,1,0,0,1,0,2,0,1.90179736653
0,0,0,0,1,0,0,1,0,2,1,1.89841531762
0,0,0,0,1,0,0,1,0,2,2,1.89793257217
0,0,0,0,1,0,0,1,1,0,0,1.55029468884
0,0,0,0,1,0,0,1,1,0,1,1.55310233722
0,0,0,0,1,0,0,1,1,0,2,1.55308923146
0,0,0,0,1,0,0,1,1,1,0,1.55359680966
0,0,0,0,1,0,0,1,1,1,1,1.55678122177
0,0,0,0,1,0,0,1,1,1,2,1.557717043
0,0,0,0,1,0,0,1,1,2,0,1.93395891744
0,0,0,0,1,0,0,1,1,2,1,1.93914933744
0,0,0,0,1,0,0,1,1,2,2,1.94058376684
0,0,0,0,1,0,1,0,0,0,0,1.55103217214
0,0,0,0,1,0,1,0,0,0,1,1.54413297511
0,0,0,0,1,0,1,0,0,0,2,1.54995282063
0,0,0,0,1,0,1,0,0,1,0,0.99163125
0,0,0,0,1,0,1,0,0,1,1,0.99451875
0,0,0,0,1,0,1,0,0,1,2,0.9995953125
0,0,0,0,1,0,1,0,0,2,0,1.63316325624
0,0,0,0,1,0,1,0,0,2,1,1.63605114306
0,0,0,0,1,0,1,0,0,2,2,1.63826710022
0,0,0,0,1,0,1,0,1,0,0,1.57037017465
0,0,0,0,1,0,1,0,1,0,1,1.56041404608
0,0,0,0,1,0,1,0,1,0,2,1.56457248872
0,0,0,0,1,0,1,0,1,1,0,1.55306357996
0,0,0,0,1,0,1,0,1,1,1,1.55571839653
0,0,0,0,1,0,1,0,1,1,2,1.56246730509
0,0,0,0,1,0,1,0,1,2,0,1.79093436261
0,0,0,0,1,0,1,0,1,2,1,1.77477757837
0,0,0,0,1,0,1,0,1,2,2,1.77525255543
0,0,0,0,1,0,1,1,0,0,0,1.56841920432
0,0,0,0,1,0,1,1,0,0,1,1.55992774225
0,0,0,0,1,0,1,1,0,0,2,1.55797122258
0,0,0,0,1,0,1,1,0,1,0,1.55670333815
0,0,0,0,1,0,1,1,0,1,1,1.5587403108
0,0,0,0,1,0,1,1,0,1,2,1.55752133975
0,0,0,0,1,0,1,1,0,2,0,1.7056595203
0,0,0,0,1,0,1,1,0,2,1,1.71357114768
0,0,0,0,1,0,1,1,0,2,2,1.73346808834
0,0,0,0,1,0,1,1,1,0,0,1.57281566331
0,0,0,0,1,0,1,1,1,0,1,1.57027951877
0,0,0,0,1,0,1,1,1,0,2,1.56034437171
0,0,0,0,1,0,1,1,1,1,0,1.56440159099
0,0,0,0,1,0,1,1,1,1,1,1.55549253368
0,0,0,0,1,0,1,1,1,1,2,1.55524177732
0,0,0,0,1,0,1,1,1,2,0,1.77806899415
0,0,0,0,1,0,1,1,1,2,1,1.76294225253
0,0,0,0,1,0,1,1,1,2,2,1.77782605793
0,0,0,0,1,1,0,0,0,0,0,1.99469019543
0,0,0,0,1,1,0,0,0,0,1,1.99813856493
0,0,0,0,1,1,0,0,0,0,2,1.99507832188
0,0,0,0,1,1,0,0,0,1,0,1.99548431125
0,0,0,0,1,1,0,0,0,1,1,1.9977049636
0,0,0,0,1,1,0,0,0,1,2,1.99618099164
0,0,0,0,1,1,0,0,0,2,0,1.99933092081
0,0,0,0,1,1,0,0,0,2,1,1.99650810705
0,0,0,0,1,1,0,0,0,2,2,1.99689140896
0,0,0,0,1,1,0,0,1,0,0,1.97978144929
0,0,0,0,1,1,0,0,1,0,1,1.97889894111
0,0,0,0,1,1,0,0,1,0,2,1.98221054589
0,0,0,0,1,1,0,0,1,1,0,1.97891102119
0,0,0,0,1,1,0,0,1,1,1,1.97648475276
0,0,0,0,1,1,0,0,1,1,2,1.97573730755
0,0,0,0,1,1,0,0,1,2,0,1.99226188769
0,0,0,0,1,1,0,0,1,2,1,1.99343362158
0,0,0,0,1,1,0,0,1,2,2,1.99091613236
0,0,0,0,1,1,0,1,0,0,0,1.97054913184
0,0,0,0,1,1,0,1,0,0,1,1.97107196074
0,0,0,0,1,1,0,1,0,0,2,1.97118250601
0,0,0,0,1,1,0,1,0,1,0,1.96481551675
0,0,0,0,1,1,0,1,0,1,1,1.9674369625
0,0,0,0,1,1,0,1,0,1,2,1.96594535568
0,0,0,0,1,1,0,1,0,2,0,1.99726885233
0,0,0,0,1,1,0,1,0,2,1,1.99812784181
0,0,0,0,1,1,0,1,0,2,2,1.99667560389
0,0,0,0,1,1,0,1,1,0,0,1.99876256692
0,0,0,0,1,1,0,1,1,0,1,1.99626364861
0,0,0,0,1,1,0,1,1,0,2,1.99588533431
0,0,0,0,1,1,0,1,1,1,0,1.99770517367
0,0,0,0,1,1,0,1,1,1,1,1.99248780863
0,0,0,0,1,1,0,1,1,1,2,1.99702116834
0,0,0,0,1,1,0,1,1,2,0,1.99819686844
0,0,0,0,1,1,0,1,1,2,1,1.99832148788
0,0,0,0,1,1,0,1,1,2,2,1.9996662684
0,0,0,0,1,1,1,0,0,0,0,1.57597276752
0,0,0,0,1,1,1,0,0,0,1,1.57864484145
0,0,0,0,1,1,1,0,0,0,2,1.56916417647
0,0,0,0,1,1,1,0,0,1,0,1.56482127971
0,0,0,0,1,1,1,0,0,1,1,1.56542469418
0,0,0,0,1,1,1,0,0,1,2,1.5630432076
0,0,0,0,1,1,1,0,0,2,0,1.85830128853
0,0,0,0,1,1,1,0,0,2,1,1.86646988155
0,0,0,0,1,1,1,0,0,2,2,1.85817573387
0,0,0,0,1,1,1,0,1,0,0,1.64624611988
0,0,0,0,1,1,1,0,1,0,1,1.64978388686
0,0,0,0,1,1,1,0,1,0,2,1.64932183828
0,0,0,0,1,1,1,0,1,1,0,1.62168879619
0,0,0,0,1,1,1,0,1,1,1,1.60776694921
0,0,0,0,1,1,1,0,1,1,2,1.60799541125
0,0,0,0,1,1,1,0,1,2,0,1.97063049487
0,0,0,0,1,1,1,0,1,2,1,1.97118747044
0,0,0,0,1,1,1,0,1,2,2,1.97381867482
0,0,0,0,1,1,1,1,0,0,0,1.59139962358
0,0,0,0,1,1,1,1,0,0,1,1.58699279061
0,0,0,0,1,1,1,1,0,0,2,1.58188634629
0,0,0,0,1,1,1,1,0,1,0,1.58092147578
0,0,0,0,1,1,1,1,0,1,1,1.57546711439
0,0,0,0,1,1,1,1,0,1,2,1.57619295339
0,0,0,0,1,1,1,1,0,2,0,1.75965760936
0,0,0,0,1,1,1,1,0,2,1,1.7841658756
0,0,0,0,1,1,1,1,0,2,2,1.75606282737
0,0,0,0,1,1,1,1,1,0,0,1.59298625234
0,0,0,0,1,1,1,1,1,0,1,1.59270057159
0,0,0,0,1,1,1,1,1,0,2,1.59796539521
0,0,0,0,1,1,1,1,1,1,0,1.58873010789
0,0,0,0,1,1,1,1,1,1,1,1.58977587997
0,0,0,0,1,1,1,1,1,1,2,1.59425626836
0,0,0,0,1,1,1,1,1,2,0,1.8543541853
0,0,0,0,1,1,1,1,1,2,1,1.86506980074
0,0,0,0,1,1,1,1,1,2,2,1.8586345535
0,0,0,1,0,0,0,0,0,0,0,1.5281854026
0,0,0,1,0,0,0,0,0,0,1,1.53484498564
0,0,0,1,0,0,0,0,0,0,2,1.53533054557
0,0,0,1,0,0,0,0,0,1,0,1.52175723655
0,0,0,1,0,0,0,0,0,1,1,1.52993559284
0,0,0,1,0,0,0,0,0,1,2,1.52608627207
0,0,0,1,0,0,0,0,0,2,0,1.55276620788
0,0,0,1,0,0,0,0,0,2,1,1.55717967112
0,0,0,1,0,0,0,0,0,2,2,1.55526559579
0,0,0,1,0,0,0,0,1,0,0,1.55510342686
0,0,0,1,0,0,0,0,1,0,1,1.56026995106
0,0,0,1,0,0,0,0,1,0,2,1.55650956906
0,0,0,1,0,0,0,0,1,1,0,1.55075734494
0,0,0,1,0,0,0,0,1,1,1,1.55231951151
0,0,0,1,0,0,0,0,1,1,2,1.54693663548
0,0,0,1,0,0,0,0,1,2,0,1.5636504473
