
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.0130771484375
0,0,0,0,0,0,0,0,0,0,1,0.0135123697917
0,0,0,0,0,0,0,0,0,0,2,0.0131181640625
0,0,0,0,0,0,0,0,0,1,0,0.0112041015625
0,0,0,0,0,0,0,0,0,1,1,0.0115572916667
0,0,0,0,0,0,0,0,0,1,2,0.0115891927083
0,0,0,0,0,0,0,0,0,2,0,0.0114729817708
0,0,0,0,0,0,0,0,0,2,1,0.0110491536458
0,0,0,0,0,0,0,0,0,2,2,0.0113795572917
0,0,0,0,0,0,0,0,1,0,0,0.017541015625
0,0,0,0,0,0,0,0,1,0,1,0.0173017578125
0,0,0,0,0,0,0,0,1,0,2,0.0179192708333
0,0,0,0,0,0,0,0,1,1,0,0.0123251953125
0,0,0,0,0,0,0,0,1,1,1,0.0120540364583
0,0,0,0,0,0,0,0,1,1,2,0.0115914713542
0,0,0,0,0,0,0,0,1,2,0,0.0123388671875
0,0,0,0,0,0,0,0,1,2,1,0.0123684895833
0,0,0,0,0,0,0,0,1,2,2,0.012564453125
0,0,0,0,0,0,0,1,0,0,0,0.01337890625
0,0,0,0,0,0,0,1,0,0,1,0.013033203125
0,0,0,0,0,0,0,1,0,0,2,0.013259765625
0,0,0,0,0,0,0,1,0,1,0,0.011306640625
0,0,0,0,0,0,0,1,0,1,1,0.0115078125
0,0,0,0,0,0,0,1,0,1,2,0.011392578125
0,0,0,0,0,0,0,1,0,2,0,0.011869140625
0,0,0,0,0,0,0,1,0,2,1,0.01193359375
0,0,0,0,0,0,0,1,0,2,2,0.01211328125
0,0,0,0,0,0,0,1,1,0,0,0.015580078125
0,0,0,0,0,0,0,1,1,0,1,0.015330078125
0,0,0,0,0,0,0,1,1,0,2,0.015044921875
0,0,0,0,0,0,0,1,1,1,0,0.0119765625
0,0,0,0,0,0,0,1,1,1,1,0.01234375
0,0,0,0,0,0,0,1,1,1,2,0.01196484375
0,0,0,0,0,0,0,1,1,2,0,0.01337890625
0,0,0,0,0,0,0,1,1,2,1,0.013173828125
0,0,0,0,0,0,0,1,1,2,2,0.013181640625
0,0,0,0,0,0,1,0,0,0,0,0.015615234375
0,0,0,0,0,0,1,0,0,0,1,0.015861328125
0,0,0,0,0,0,1,0,0,0,2,0.0164104817708
0,0,0,0,0,0,1,0,0,1,0,0.011841796875
0,0,0,0,0,0,1,0,0,1,1,0.0114453125
0,0,0,0,0,0,1,0,0,1,2,0.011732421875
0,0,0,0,0,0,1,0,0,2,0,0.0114248046875
0,0,0,0,0,0,1,0,0,2,1,0.0113017578125
0,0,0,0,0,0,1,0,0,2,2,0.0118304036458
0,0,0,0,0,0,1,0,1,0,0,0.0490358796296
0,0,0,0,0,0,1,0,1,0,1,0.0423288690476
0,0,0,0,0,0,1,0,1,0,2,0.0341197916667
0,0,0,0,0,0,1,0,1,1,0,0.0161826171875
0,0,0,0,0,0,1,0,1,1,1,0.015916015625
0,0,0,0,0,0,1,0,1,1,2,0.0156220703125
0,0,0,0,0,0,1,0,1,2,0,0.0157610677083
0,0,0,0,0,0,1,0,1,2,1,0.0155218098958
0,0,0,0,0,0,1,0,1,2,2,0.0160185546875
0,0,0,0,0,0,1,1,0,0,0,0.0178229166667
0,0,0,0,0,0,1,1,0,0,1,0.0153489583333
0,0,0,0,0,0,1,1,0,0,2,0.0159427083333
0,0,0,0,0,0,1,1,0,1,0,0.0127819010417
0,0,0,0,0,0,1,1,0,1,1,0.0143645833333
0,0,0,0,0,0,1,1,0,1,2,0.0145325520833
0,0,0,0,0,0,1,1,0,2,0,0.0129986979167
0,0,0,0,0,0,1,1,0,2,1,0.0138958333333
0,0,0,0,0,0,1,1,0,2,2,0.0134505208333
0,0,0,0,0,0,1,1,1,0,0,0.0177858072917
0,0,0,0,0,0,1,1,1,0,1,0.0173294270833
0,0,0,0,0,0,1,1,1,0,2,0.0171575520833
0,0,0,0,0,0,1,1,1,1,0,0.0131627604167
0,0,0,0,0,0,1,1,1,1,1,0.0153020833333
0,0,0,0,0,0,1,1,1,1,2,0.0145716145833
0,0,0,0,0,0,1,1,1,2,0,0.0126822916667
0,0,0,0,0,0,1,1,1,2,1,0.0146848958333
0,0,0,0,0,0,1,1,1,2,2,0.0143294270833
0,0,0,0,0,1,0,0,0,0,0,1.61099202418
0,0,0,0,0,1,0,0,0,0,1,1.59263794431
0,0,0,0,0,1,0,0,0,0,2,1.61175725057
0,0,0,0,0,1,0,0,0,1,0,1.57411666625
0,0,0,0,0,1,0,0,0,1,1,1.61669812078
0,0,0,0,0,1,0,0,0,1,2,1.60625897328
0,0,0,0,0,1,0,0,0,2,0,1.61700119501
0,0,0,0,0,1,0,0,0,2,1,1.59302921441
0,0,0,0,0,1,0,0,0,2,2,1.60107995254
0,0,0,0,0,1,0,0,1,0,0,1.60792006469
0,0,0,0,0,1,0,0,1,0,1,1.60663823918
0,0,0,0,0,1,0,0,1,0,2,1.60564992703
0,0,0,0,0,1,0,0,1,1,0,1.59155266097
0,0,0,0,0,1,0,0,1,1,1,1.59677014918
0,0,0,0,0,1,0,0,1,1,2,1.60174361227
0,0,0,0,0,1,0,0,1,2,0,1.6023777007
0,0,0,0,0,1,0,0,1,2,1,1.60872667811
0,0,0,0,0,1,0,0,1,2,2,1.61189864762
0,0,0,0,0,1,0,1,0,0,0,1.59089261554
0,0,0,0,0,1,0,1,0,0,1,1.59172089651
0,0,0,0,0,1,0,1,0,0,2,1.58921844057
0,0,0,0,0,1,0,1,0,1,0,1.58235744252
0,0,0,0,0,1,0,1,0,1,1,1.59868631805
0,0,0,0,0,1,0,1,0,1,2,1.59683555389
0,0,0,0,0,1,0,1,0,2,0,1.58578215619
0,0,0,0,0,1,0,1,0,2,1,1.58302619923
0,0,0,0,0,1,0,1,0,2,2,1.59761161813
0,0,0,0,0,1,0,1,1,0,0,1.59149137541
0,0,0,0,0,1,0,1,1,0,1,1.60128075353
0,0,0,0,0,1,0,1,1,0,2,1.60696733487
0,0,0,0,0,1,0,1,1,1,0,1.60313309587
0,0,0,0,0,1,0,1,1,1,1,1.60621175254
0,0,0,0,0,1,0,1,1,1,2,1.60089828499
0,0,0,0,0,1,0,1,1,2,0,1.59027163896
0,0,0,0,0,1,0,1,1,2,1,1.61018832976
0,0,0,0,0,1,0,1,1,2,2,1.60242788072
0,0,0,0,0,1,1,0,0,0,0,1.51583542154
0,0,0,0,0,1,1,0,0,0,1,0.978333333333
0,0,0,0,0,1,1,0,0,0,2,1.56940418212
0,0,0,0,0,1,1,0,0,1,0,0.0565040064103
0,0,0,0,0,1,1,0,0,1,1,0.102795572917
0,0,0,0,0,1,1,0,0,1,2,0.120058035714
0,0,0,0,0,1,1,0,0,2,0,0.0594318910256
0,0,0,0,0,1,1,0,0,2,1,0.102841145833
0,0,0,0,0,1,1,0,0,2,2,0.0607664930556
0,0,0,0,0,1,1,0,1,0,0,1.63696746237
0,0,0,0,0,1,1,0,1,0,1,1.62366108141
0,0,0,0,0,1,1,0,1,0,2,1.60259345366
0,0,0,0,0,1,1,0,1,1,0,1.60985814211
0,0,0,0,0,1,1,0,1,1,1,1.62061702194
0,0,0,0,0,1,1,0,1,1,2,1.62088950588
0,0,0,0,0,1,1,0,1,2,0,1.6043399991
0,0,0,0,0,1,1,0,1,2,1,1.61095026169
0,0,0,0,0,1,1,0,1,2,2,1.621053464
0,0,0,0,0,1,1,1,0,0,0,0.992958333333
0,0,0,0,0,1,1,1,0,0,1,0.230864583333
0,0,0,0,0,1,1,1,0,0,2,0.314340277778
0,0,0,0,0,1,1,1,0,1,0,0.995333333333
0,0,0,0,0,1,1,1,0,1,1,0.0465625
0,0,0,0,0,1,1,1,0,1,2,0.147680555556
0,0,0,0,0,1,1,1,0,2,0,0.997145833333
0,0,0,0,0,1,1,1,0,2,1,0.0912708333333
0,0,0,0,0,1,1,1,0,2,2,0.179845833333
0,0,0,0,0,1,1,1,1,0,0,1.60673729869
0,0,0,0,0,1,1,1,1,0,1,1.57221900048
0,0,0,0,0,1,1,1,1,0,2,1.60024955382
