
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.0116142578125
0,0,0,0,0,0,0,0,0,0,1,0.0115003255208
0,0,0,0,0,0,0,0,0,0,2,0.0112610677083
0,0,0,0,0,0,0,0,0,1,0,0.0091328125
0,0,0,0,0,0,0,0,0,1,1,0.00895735677083
0,0,0,0,0,0,0,0,0,1,2,0.00877506510417
0,0,0,0,0,0,0,0,0,2,0,0.00860188802083
0,0,0,0,0,0,0,0,0,2,1,0.00887532552083
0,0,0,0,0,0,0,0,0,2,2,0.0083876953125
0,0,0,0,0,0,0,0,1,0,0,0.0237845052083
0,0,0,0,0,0,0,0,1,0,1,0.0269609375
0,0,0,0,0,0,0,0,1,0,2,0.0232923177083
0,0,0,0,0,0,0,0,1,1,0,0.0138427734375
0,0,0,0,0,0,0,0,1,1,1,0.0138723958333
0,0,0,0,0,0,0,0,1,1,2,0.0138040364583
0,0,0,0,0,0,0,0,1,2,0,0.0140432942708
0,0,0,0,0,0,0,0,1,2,1,0.0143121744792
0,0,0,0,0,0,0,0,1,2,2,0.0143258463542
0,0,0,0,0,0,0,1,0,0,0,0.01036328125
0,0,0,0,0,0,0,1,0,0,1,0.010359375
0,0,0,0,0,0,0,1,0,0,2,0.010560546875
0,0,0,0,0,0,0,1,0,1,0,0.008421875
0,0,0,0,0,0,0,1,0,1,1,0.008298828125
0,0,0,0,0,0,0,1,0,1,2,0.0086015625
0,0,0,0,0,0,0,1,0,2,0,0.0082109375
0,0,0,0,0,0,0,1,0,2,1,0.0083203125
0,0,0,0,0,0,0,1,0,2,2,0.008587890625
0,0,0,0,0,0,0,1,1,0,0,0.013083984375
0,0,0,0,0,0,0,1,1,0,1,0.013654296875
0,0,0,0,0,0,0,1,1,0,2,0.013369140625
0,0,0,0,0,0,0,1,1,1,0,0.0098515625
0,0,0,0,0,0,0,1,1,1,1,0.01036328125
0,0,0,0,0,0,0,1,1,1,2,0.009919921875
0,0,0,0,0,0,0,1,1,2,0,0.010171875
0,0,0,0,0,0,0,1,1,2,1,0.009771484375
0,0,0,0,0,0,0,1,1,2,2,0.00996875
0,0,0,0,0,0,1,0,0,0,0,0.0422321428571
0,0,0,0,0,0,1,0,0,0,1,0.0516284722222
0,0,0,0,0,0,1,0,0,0,2,0.0711322115385
0,0,0,0,0,0,1,0,0,1,0,0.0430029761905
0,0,0,0,0,0,1,0,0,1,1,0.0438697916667
0,0,0,0,0,0,1,0,0,1,2,0.0572161458333
0,0,0,0,0,0,1,0,0,2,0,0.095075
0,0,0,0,0,0,1,0,0,2,1,0.0613951388889
0,0,0,0,0,0,1,0,0,2,2,0.1195546875
0,0,0,0,0,0,1,0,1,0,0,1.23059288493
0,0,0,0,0,0,1,0,1,0,1,1.21758128057
0,0,0,0,0,0,1,0,1,0,2,1.25977816097
0,0,0,0,0,0,1,0,1,1,0,1.2119058679
0,0,0,0,0,0,1,0,1,1,1,1.26417008275
0,0,0,0,0,0,1,0,1,1,2,1.20651215278
0,0,0,0,0,0,1,0,1,2,0,1.3099246091
0,0,0,0,0,0,1,0,1,2,1,1.33721895267
0,0,0,0,0,0,1,0,1,2,2,1.31977175334
0,0,0,0,0,0,1,1,0,0,0,0.0142584635417
0,0,0,0,0,0,1,1,0,0,1,0.0332716666667
0,0,0,0,0,0,1,1,0,0,2,0.0426833333333
