
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,0,0,0,0,0,0,0,0,0.0508774038462
0,0,0,0,0,0,0,0,0,0,1,0.0298453125
0,0,0,0,0,0,0,0,0,0,2,0.0270982142857
0,0,0,0,0,0,0,0,0,1,0,0.0643465909091
0,0,0,0,0,0,0,0,0,1,1,0.0163810096154
0,0,0,0,0,0,0,0,0,1,2,0.0271828125
0,0,0,0,0,0,0,0,0,2,0,0.073640625
0,0,0,0,0,0,0,0,0,2,1,0.0196182065217
0,0,0,0,0,0,0,0,0,2,2,0.01956640625
0,0,0,0,0,0,0,0,1,0,0,0.141015625
0,0,0,0,0,0,0,0,1,0,1,0.04585625
0,0,0,0,0,0,0,0,1,0,2,0.04786875
0,0,0,0,0,0,0,0,1,1,0,0.0561640625
0,0,0,0,0,0,0,0,1,1,1,0.0569206730769
0,0,0,0,0,0,0,0,1,1,2,0.0375110294118
0,0,0,0,0,0,0,0,1,2,0,0.140390625
0,0,0,0,0,0,0,0,1,2,1,0.0525200892857
0,0,0,0,0,0,0,0,1,2,2,0.0648984375
0,0,0,0,0,0,0,1,0,0,0,0.09896484375
0,0,0,0,0,0,0,1,0,0,1,0.0280758928571
0,0,0,0,0,0,0,1,0,0,2,0.0299019886364
0,0,0,0,0,0,0,1,0,1,0,0.0565625
0,0,0,0,0,0,0,1,0,1,1,0.01767
0,0,0,0,0,0,0,1,0,1,2,0.0255042613636
0,0,0,0,0,0,0,1,0,2,0,0.0838229166667
0,0,0,0,0,0,0,1,0,2,1,0.0184435096154
0,0,0,0,0,0,0,1,0,2,2,0.0168472222222
0,0,0,0,0,0,0,1,1,0,0,0.075075
0,0,0,0,0,0,0,1,1,0,1,0.0419448529412
0,0,0,0,0,0,0,1,1,0,2,0.0307589285714
0,0,0,0,0,0,0,1,1,1,0,0.074390625
0,0,0,0,0,0,0,1,1,1,1,0.0220842391304
0,0,0,0,0,0,0,1,1,1,2,0.024
0,0,0,0,0,0,0,1,1,2,0,0.0575859375
0,0,0,0,0,0,0,1,1,2,1,0.0392702205882
0,0,0,0,0,0,0,1,1,2,2,0.0339226973684
0,0,0,0,0,0,1,0,0,0,0,0.03976953125
0,0,0,0,0,0,1,0,0,0,1,0.0282471590909
0,0,0,0,0,0,1,0,0,0,2,0.0545424107143
0,0,0,0,0,0,1,0,0,1,0,0.076334375
0,0,0,0,0,0,1,0,0,1,1,0.0302380952381
0,0,0,0,0,0,1,0,0,1,2,0.0335265625
0,0,0,0,0,0,1,0,0,2,0,0.076446875
0,0,0,0,0,0,1,0,0,2,1,0.0411176470588
0,0,0,0,0,0,1,0,0,2,2,0.0395569852941
0,0,0,0,0,0,1,0,1,0,0,0.0679545454545
0,0,0,0,0,0,1,0,1,0,1,0.04416796875
0,0,0,0,0,0,1,0,1,0,2,0.0731193181818
0,0,0,0,0,0,1,0,1,1,0,0.17213125
0,0,0,0,0,0,1,0,1,1,1,0.0649635416667
0,0,0,0,0,0,1,0,1,1,2,0.0681619318182
0,0,0,0,0,0,1,0,1,2,0,0.0897951388889
0,0,0,0,0,0,1,0,1,2,1,0.0665963541667
0,0,0,0,0,0,1,0,1,2,2,0.0401875
0,0,0,0,0,0,1,1,0,0,0,0.1054375
0,0,0,0,0,0,1,1,0,0,1,0.0230724431818
0,0,0,0,0,0,1,1,0,0,2,0.0346151315789
0,0,0,0,0,0,1,1,0,1,0,0.0859826388889
0,0,0,0,0,0,1,1,0,1,1,0.0336215277778
0,0,0,0,0,0,1,1,0,1,2,0.019285
0,0,0,0,0,0,1,1,0,2,0,0.0430267857143
0,0,0,0,0,0,1,1,0,2,1,0.0485446428571
0,0,0,0,0,0,1,1,0,2,2,0.0302976973684
0,0,0,0,0,0,1,1,1,0,0,0.10084375
0,0,0,0,0,0,1,1,1,0,1,0.0620182291667
0,0,0,0,0,0,1,1,1,0,2,0.0389246323529
0,0,0,0,0,0,1,1,1,1,0,0.07641875
0,0,0,0,0,0,1,1,1,1,1,0.0374305555556
0,0,0,0,0,0,1,1,1,1,2,0.031384375
0,0,0,0,0,0,1,1,1,2,0,0.074815625
0,0,0,0,0,0,1,1,1,2,1,0.0584375
0,0,0,0,0,0,1,1,1,2,2,0.0489666666667
0,0,0,0,0,1,0,0,0,0,0,1.2900380127
0,0,0,0,0,1,0,0,0,0,1,1.24230226061
0,0,0,0,0,1,0,0,0,0,2,1.27043126299
0,0,0,0,0,1,0,0,0,1,0,1.28491041155
0,0,0,0,0,1,0,0,0,1,1,1.21410233437
0,0,0,0,0,1,0,0,0,1,2,1.22789869409
0,0,0,0,0,1,0,0,0,2,0,1.28328577366
0,0,0,0,0,1,0,0,0,2,1,0.97425
0,0,0,0,0,1,0,0,0,2,2,1.23655411102
0,0,0,0,0,1,0,0,1,0,0,1.27433334006
0,0,0,0,0,1,0,0,1,0,1,1.26704955738
0,0,0,0,0,1,0,0,1,0,2,1.29203619541
0,0,0,0,0,1,0,0,1,1,0,1.22060029712
0,0,0,0,0,1,0,0,1,1,1,0.98203125
0,0,0,0,0,1,0,0,1,1,2,1.19843543806
0,0,0,0,0,1,0,0,1,2,0,1.21708443145
0,0,0,0,0,1,0,0,1,2,1,1.2255855767
0,0,0,0,0,1,0,0,1,2,2,1.20680176823
0,0,0,0,0,1,0,1,0,0,0,1.2112082033
0,0,0,0,0,1,0,1,0,0,1,1.23117788622
0,0,0,0,0,1,0,1,0,0,2,1.21742872329
0,0,0,0,0,1,0,1,0,1,0,1.16575208049
0,0,0,0,0,1,0,1,0,1,1,1.26154104215
0,0,0,0,0,1,0,1,0,1,2,1.2064679968
0,0,0,0,0,1,0,1,0,2,0,1.26276796005
0,0,0,0,0,1,0,1,0,2,1,1.26792310718
0,0,0,0,0,1,0,1,0,2,2,1.25757706764
